time,x,vx,u0,roll,roll_sp,gx,y,vy,u1,pitch,pitch_sp,gy,yaw,yaw_sp,u2,z,vz,tm,rollgain,pitchgain,gxgain,gygain,s0,s1,s2
0.2,   0.00001, 0.00083,   0.39023, -1.21861, 1.00405,  0.00410,  	  -0.00001, 0.00032,   0.30916, -0.52730, 1.00435,  0.00312,  	  100.19176, 60.00000, 0.00000,     	 0.04005, -0.08666,   26.72725,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.3,   0.00001, -0.00018,   0.07040, -1.20871, -1.00415,  -0.00019,  	  -0.00001, -0.00039,   0.25401, -0.52625, 1.00403,  0.00234,  	  100.18627, 60.00000, 0.00000,     	 0.03927, -0.08486,   26.72247,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.3,   0.00001, 0.00009,   0.05286, -1.21412, -1.00319,  -0.00020,  	  -0.00001, 0.00025,   -0.13049, -0.52193, -1.00601,  0.00449,  	  100.19159, 60.00000, 0.00000,     	 0.03483, -0.12590,   26.99195,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.3,   0.00001, -0.00010,   0.30898, -1.21388, 0.24486,  -0.00020,  	  -0.00001, 0.00014,   -0.06546, -0.52236, -1.00307,  -0.00586,  	  100.21131, 60.00000, 0.00000,     	 0.03303, -0.12230,   26.98631,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.3,   0.00002, 0.00039,   0.40132, -1.21376, 1.00714,  0.01309,  	  0.00000, 0.00112,   0.03365, -0.52258, -0.39774,  0.01055,  	  100.22118, 60.00000, 0.00000,     	 0.03306, -0.09620,   26.83772,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.3,   0.00003, 0.00082,   0.38559, -1.20396, 1.00879,  0.01328,  	  0.00002, 0.00041,   -0.18515, -0.52186, -1.00864,  0.02441,  	  100.22641, 60.00000, 0.00000,     	 0.03406, -0.06599,   26.65773,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.3,   0.00003, 0.00104,   0.30872, -1.19559, 1.00470,  0.03223,  	  0.00003, -0.00051,   -0.28837, -0.50152, -1.00497,  0.03496,  	  100.24022, 60.00000, 0.00000,     	 0.03286, -0.07548,   26.72142,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.3,   0.00004, 0.00156,   -0.22915, -1.17659, -1.00598,  0.05566,  	  0.00002, -0.00095,   -0.30488, -0.49047, -1.00819,  0.02988,  	  100.26485, 60.00000, 0.00000,     	 0.03477, -0.04883,   26.55407,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.3,   0.00004, 0.00116,   -0.32821, -1.14291, -1.00364,  0.06953,  	  0.00002, -0.00013,   -0.20068, -0.47378, -1.00915,  0.00508,  	  100.31880, 60.00000, 0.00000,     	 0.03438, -0.04873,   26.55662,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.3,   0.00004, 0.00153,   -0.08612, -1.10256, 1.00470,  0.08066,  	  0.00003, 0.00121,   -0.11948, -0.47237, -1.01012,  -0.01211,  	  100.41780, 60.00000, 0.00000,     	 0.03557, -0.02501,   26.41149,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.3,   0.00002, 0.00033,   -0.03656, -1.05019, 1.00737,  0.08691,  	  0.00003, 0.00140,   0.49569, -0.49030, 1.00887,  -0.04609,  	  100.54665, 60.00000, 0.00000,     	 0.03532, -0.01492,   26.35707,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.4,   0.00002, 0.00047,   -0.14352, -0.99674, 1.01398,  0.09219,  	  0.00005, 0.00212,   0.12777, -0.51816, -1.01359,  -0.03731,  	  100.68552, 60.00000, 0.00000,     	 0.03441, -0.01516,   26.36478,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.4,   0.00003, 0.00138,   -0.08058, -0.94286, 1.01749,  0.08555,  	  0.00008, 0.00219,   0.09838, -0.54645, -1.01114,  -0.03496,  	  100.85393, 60.00000, 0.00000,     	 0.03518, 0.00596,   26.23827,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.4,   0.00005, 0.00400,   -0.07824, -0.89448, 1.01553,  0.06426,  	  0.00010, 0.00317,   0.10078, -0.57026, -1.02024,  -0.02441,  	  101.02320, 60.00000, 0.00000,     	 0.03830, 0.05210,   25.95022,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.4,   0.00007, 0.00287,   0.04583, -0.84575, 1.01437,  0.05313,  	  0.00013, 0.00213,   -0.00281, -0.59413, -1.01369,  -0.00313,  	  101.20677, 60.00000, 0.00000,     	 0.04061, 0.08584,   25.73937,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.4,   0.00010, 0.00261,   0.09427, -0.81333, 1.00856,  0.03809,  	  0.00014, -0.00007,   -0.09283, -0.60452, -1.01900,  0.00898,  	  101.38576, 60.00000, 0.00000,     	 0.04208, 0.10231,   25.63372,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.4,   0.00012, 0.00067,   -0.12763, -0.79146, -1.00416,  0.01035,  	  0.00013, -0.00060,   -0.23251, -0.60632, -1.01137,  0.03789,  	  101.58441, 60.00000, 0.00000,     	 0.04346, 0.11453,   25.55312,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.4,   0.00013, 0.00031,   -0.04849, -0.78155, -1.01016,  -0.01055,  	  0.00012, -0.00127,   -0.40319, -0.58905, -1.00956,  0.06191,  	  101.76756, 60.00000, 0.00000,     	 0.04245, 0.09553,   25.66992,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.4,   0.00013, -0.00015,   0.09548, -0.78805, -1.01733,  -0.03418,  	  0.00009, -0.00335,   -0.47879, -0.55883, -1.00413,  0.08945,  	  101.96151, 60.00000, 0.00000,     	 0.04372, 0.10669,   25.59635,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.4,   0.00012, -0.00077,   0.25212, -0.80656, -1.03008,  -0.06504,  	  0.00005, -0.00474,   -0.32950, -0.50985, 1.00547,  0.12012,  	  102.14980, 60.00000, 0.00000,     	 0.04563, 0.12176,   25.49476,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.4,   0.00012, -0.00153,   0.40755, -0.83612, -1.01671,  -0.09219,  	  0.00001, -0.00565,   -0.41293, -0.45216, 1.00272,  0.12832,  	  102.33799, 60.00000, 0.00000,     	 0.04437, 0.09559,   25.65465,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.5,   0.00011, -0.00094,   0.53771, -0.88650, -1.04074,  -0.11367,  	  -0.00004, -0.00256,   -0.53214, -0.38708, 1.01455,  0.15137,  	  102.53604, 60.00000, 0.00000,     	 0.04302, 0.06742,   25.82702,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.5,   0.00009, -0.00306,   0.73900, -0.95350, -1.03515,  -0.14336,  	  -0.00009, -0.00682,   -0.60716, -0.30907, 1.01698,  0.14707,  	  102.73392, 60.00000, 0.00000,     	 0.04317, 0.06344,   25.84979,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.5,   0.00006, -0.00510,   0.87766, -1.03058, -1.04494,  -0.16484,  	  -0.00016, -0.00805,   -0.55621, -0.23290, 1.02133,  0.15117,  	  102.95258, 60.00000, 0.00000,     	 0.04403, 0.06954,   25.80871,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.5,   -0.00000, -0.00566,   1.00677, -1.12297, -1.05358,  -0.18262,  	  -0.00024, -0.00787,   -0.71866, -0.15442, 1.03803,  0.16973,  	  103.20070, 60.00000, 0.00000,     	 0.04478, 0.06853,   25.81022,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.5,   -0.00007, -0.00878,   1.07308, -1.22111, -1.05816,  -0.19043,  	  -0.00033, -0.01332,   -0.78252, -0.07222, 1.03952,  0.17402,  	  103.45849, 60.00000, 0.00000,     	 0.04772, 0.09897,   25.61384,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.5,   -0.00016, -0.00886,   1.13504, -1.33050, -1.08051,  -0.20176,  	  -0.00046, -0.01280,   -0.78790, 0.01719, 1.05436,  0.17207,  	  103.75648, 60.00000, 0.00000,     	 0.05047, 0.12126,   25.46523,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.5,   -0.00024, -0.00832,   1.26720, -1.43469, -1.07117,  -0.21074,  	  -0.00058, -0.01113,   -0.80468, 0.10127, 1.05150,  0.17383,  	  104.07409, 60.00000, 0.00000,     	 0.05146, 0.11759,   25.47944,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.5,   -0.00033, -0.00924,   1.28201, -1.55471, -1.07653,  -0.20703,  	  -0.00069, -0.01280,   -0.86373, 0.18702, 1.05720,  0.18867,  	  104.42224, 60.00000, 0.00000,     	 0.05378, 0.12822,   25.40063,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.5,   -0.00042, -0.00781,   1.28200, -1.66515, -1.07506,  -0.21016,  	  -0.00081, -0.01132,   -0.93930, 0.27271, 1.05194,  0.18437,  	  104.79413, 60.00000, 0.00000,     	 0.05433, 0.11757,   25.45732,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.5,   -0.00050, -0.00972,   1.42520, -1.79167, -1.07411,  -0.23340,  	  -0.00092, -0.01370,   -0.93361, 0.35960, 1.05400,  0.17695,  	  105.20212, 60.00000, 0.00000,     	 0.05546, 0.11640,   25.45629,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.6,   -0.00060, -0.00868,   1.44316, -1.91185, -1.08845,  -0.22267,  	  -0.00105, -0.01168,   -0.85894, 0.43200, 1.06550,  0.17188,  	  105.59498, 60.00000, 0.00000,     	 0.05640, 0.11154,   25.47598,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.6,   -0.00070, -0.01514,   1.48815, -2.04225, -1.08066,  -0.21602,  	  -0.00118, -0.01838,   -0.78378, 0.50116, 1.06209,  0.15098,  	  106.02279, 60.00000, 0.00000,     	 0.06100, 0.15667,   25.18170,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.6,   -0.00082, -0.01112,   1.46774, -2.16779, -1.08407,  -0.20996,  	  -0.00132, -0.01302,   -0.69698, 0.56557, 1.06661,  0.13340,  	  106.43659, 60.00000, 0.00000,     	 0.06225, 0.15454,   25.18302,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.6,   -0.00090, -0.00711,   1.44163, -2.29229, -1.06548,  -0.20723,  	  -0.00143, -0.00781,   -0.67341, 0.61898, 1.05347,  0.12227,  	  106.86044, 60.00000, 0.00000,     	 0.06022, 0.11021,   25.45151,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.6,   -0.00099, -0.00938,   1.43080, -2.41036, -1.07719,  -0.19609,  	  -0.00152, -0.01047,   -0.58036, 0.65946, 1.06705,  0.10820,  	  107.22591, 60.00000, 0.00000,     	 0.06192, 0.11818,   25.39182,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.6,   -0.00108, -0.01038,   1.39762, -2.52836, -1.07848,  -0.19336,  	  -0.00163, -0.01074,   -0.46732, 0.69924, 1.06727,  0.09199,  	  107.58986, 60.00000, 0.00000,     	 0.06419, 0.13356,   25.28494,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.6,   -0.00119, -0.01434,   1.40798, -2.62978, -1.07165,  -0.18789,  	  -0.00174, -0.01475,   -0.47919, 0.72817, 1.06671,  0.08516,  	  107.88980, 60.00000, 0.00000,     	 0.06858, 0.17763,   24.99852,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.6,   -0.00130, -0.00952,   1.35412, -2.74682, -1.07689,  -0.17598,  	  -0.00186, -0.00994,   -0.39753, 0.75947, 1.07008,  0.06953,  	  108.17982, 60.00000, 0.00000,     	 0.06962, 0.17231,   25.01959,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.6,   -0.00139, -0.00842,   1.32877, -2.84310, -1.07191,  -0.16816,  	  -0.00196, -0.00804,   -0.32458, 0.78631, 1.06838,  0.06816,  	  108.39593, 60.00000, 0.00000,     	 0.07044, 0.16546,   25.05142,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.6,   -0.00147, -0.01134,   1.30450, -2.93920, -1.06581,  -0.15156,  	  -0.00205, -0.01053,   -0.31996, 0.81358, 1.06474,  0.06797,  	  108.59087, 60.00000, 0.00000,     	 0.07415, 0.19738,   24.83933,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.7,   -0.00157, -0.01191,   1.25289, -3.02945, -1.07050,  -0.14687,  	  -0.00215, -0.01101,   -0.31396, 0.83898, 1.06636,  0.05371,  	  108.71995, 60.00000, 0.00000,     	 0.07835, 0.23276,   24.60333,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.7,   -0.00168, -0.01071,   1.21590, -3.11410, -1.06796,  -0.13535,  	  -0.00224, -0.00919,   -0.23982, 0.86362, 1.06842,  0.04531,  	  108.75953, 60.00000, 0.00000,     	 0.08146, 0.25070,   24.47544,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.7,   -0.00177, -0.01060,   1.15448, -3.18906, -1.06237,  -0.11992,  	  -0.00233, -0.00859,   -0.18018, 0.89201, 1.06429,  0.03008,  	  108.74443, 60.00000, 0.00000,     	 0.08502, 0.27370,   24.31495,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.7,   -0.00188, -0.00763,   1.09801, -3.25638, -1.07129,  -0.10996,  	  -0.00242, -0.00539,   -0.11155, 0.90882, 1.08448,  0.02012,  	  108.67362, 60.00000, 0.00000,     	 0.08817, 0.28371,   24.23190,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.7,   -0.00194, -0.00524,   1.01765, -3.34442, -1.04788,  -0.09186,  	  -0.00247, -0.00391,   -0.10719, 0.93686, 1.05683,  0.02150,  	  108.49162, 60.00000, 0.00000,     	 0.08717, 0.24348,   24.46842,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.7,   -0.00199, -0.00505,   0.97130, -3.37505, -1.04031,  -0.07734,  	  -0.00250, -0.00335,   -0.08230, 0.94583, 1.04294,  0.01934,  	  108.39597, 60.00000, 0.00000,     	 0.08522, 0.19604,   24.75410,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.7,   -0.00204, -0.00437,   0.87824, -3.43769, -1.04824,  -0.06451,  	  -0.00254, -0.00327,   -0.07310, 0.97897, 1.05536,  -0.00371,  	  108.07946, 60.00000, 0.00000,     	 0.08689, 0.19606,   24.73975,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.7,   -0.00210, -0.00542,   0.77660, -3.44861, -1.03983,  -0.04375,  	  -0.00258, -0.00217,   0.03495, 0.99229, 1.05647,  -0.01797,  	  107.95845, 60.00000, 0.00000,     	 0.09213, 0.24196,   24.43529,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.7,   -0.00215, -0.00498,   0.71415, -3.47300, -1.02646,  -0.02676,  	  -0.00259, -0.00017,   0.09918, 1.00396, 1.04733,  -0.01738,  	  107.70723, 60.00000, 0.00000,     	 0.09623, 0.26875,   24.24920,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.7,   -0.00219, -0.00291,   0.80114, -3.49325, -0.06102,  -0.00742,  	  -0.00259, 0.00062,   0.09302, 1.02456, 1.03828,  -0.02617,  	  107.38150, 60.00000, 0.00000,     	 0.09845, 0.26887,   24.23108,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.8,   -0.00221, -0.00149,   0.90876, -3.49579, 0.99229,  0.00578,  	  -0.00258, 0.00282,   0.18703, 1.04046, 1.03105,  -0.03320,  	  106.87539, 60.00000, 0.00000,     	 0.10257, 0.29086,   24.07316,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.8,   -0.00223, -0.00075,   0.85389, -3.48872, 1.00049,  0.01941,  	  -0.00255, 0.00430,   0.23986, 1.05248, 1.02724,  -0.03910,  	  106.49404, 60.00000, 0.00000,     	 0.10627, 0.30571,   23.95837,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.8,   -0.00222, 0.00223,   0.68961, -3.47263, 1.00708,  0.03709,  	  -0.00251, 0.00552,   -0.10230, 1.05862, -0.98897,  -0.05077,  	  106.28383, 60.00000, 0.00000,     	 0.10952, 0.31066,   23.90276,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.8,   -0.00220, 0.00214,   0.66100, -3.45289, 1.02044,  0.04101,  	  -0.00245, 0.00743,   -0.04245, 1.05540, -0.99909,  -0.06445,  	  105.82901, 60.00000, 0.00000,     	 0.11233, 0.31073,   23.87942,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.8,   -0.00217, 0.00389,   0.56902, -3.40601, 1.02613,  0.06051,  	  -0.00237, 0.00846,   -0.01934, 1.05104, -0.99815,  -0.07416,  	  105.12510, 60.00000, 0.00000,     	 0.11396, 0.29649,   23.94686,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.8,   -0.00213, 0.00470,   0.51657, -3.36551, 1.03985,  0.06639,  	  -0.00228, 0.01135,   0.09913, 1.04088, -1.01034,  -0.09371,  	  104.65105, 60.00000, 0.00000,     	 0.11749, 0.30705,   23.85801,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.8,   -0.00208, 0.00498,   0.45530, -3.34263, 1.04727,  0.07773,  	  -0.00217, 0.01243,   0.13870, 1.03362, -1.01089,  -0.10625,  	  104.41197, 60.00000, 0.00000,     	 0.11906, 0.29246,   23.92812,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.8,   -0.00203, 0.00590,   0.44618, -3.29559, 1.06628,  0.07422,  	  -0.00203, 0.01676,   0.24152, 1.00919, -1.01877,  -0.11328,  	  103.92873, 60.00000, 0.00000,     	 0.12331, 0.31262,   23.77907,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.8,   -0.00197, 0.00515,   0.45077, -3.22965, 1.07233,  0.07807,  	  -0.00187, 0.01540,   0.27096, 0.96046, -1.01707,  -0.12105,  	  103.22793, 60.00000, 0.00000,     	 0.12479, 0.29395,   23.87342,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.8,   -0.00192, 0.00544,   0.43199, -3.18258, 1.09045,  0.07809,  	  -0.00171, 0.01687,   0.31220, 0.92341, -1.02130,  -0.13465,  	  102.79116, 60.00000, 0.00000,     	 0.12816, 0.30086,   23.80690,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.9,   -0.00186, 0.00690,   0.39199, -3.15897, 1.09050,  0.07832,  	  -0.00153, 0.02055,   0.36584, 0.90516, -1.01928,  -0.13262,  	  102.56236, 60.00000, 0.00000,     	 0.13185, 0.31163,   23.71560,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.9,   -0.00180, 0.00718,   0.37189, -3.11668, 1.08517,  0.07676,  	  -0.00134, 0.01998,   0.37388, 0.86134, -1.01908,  -0.13086,  	  102.14551, 60.00000, 0.00000,     	 0.13358, 0.29737,   23.78285,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.9,   -0.00173, 0.00514,   0.49381, -3.04648, 1.10765,  0.06826,  	  -0.00114, 0.02214,   0.45470, 0.79446, -1.02739,  -0.14066,  	  101.49126, 60.00000, 0.00000,     	 0.13792, 0.31624,   23.64080,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.9,   -0.00168, 0.00441,   0.50247, -3.01513, 1.11824,  0.05664,  	  -0.00092, 0.02048,   0.40577, 0.75021, -1.02026,  -0.12314,  	  101.04042, 60.00000, 0.00000,     	 0.14102, 0.31707,   23.61089,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
0.9,   -0.00163, 0.00441,   0.51863, -2.98416, 1.10653,  0.05080,  	  -0.00073, 0.01873,   0.36620, 0.70610, -1.01632,  -0.13273,  	  100.57969, 60.00000, 0.00000,     	 0.14365, 0.31221,   23.61718,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
