time,x,vx,u0,roll,roll_sp,gx,y,vy,u1,pitch,pitch_sp,gy,yaw,yaw_sp,u2,z,vz,tm,rollgain,pitchgain,gxgain,gygain,s0,s1,s2
2.3,   0.00329, 0.01684,   0.29629, -2.87965, -1.75118,  -0.01173,  	  -0.03510, -0.08027,   -1.50963, 2.88589, -1.09349,  0.12499,  	  108.85322, 60.00000, 0.00000,     	 0.66123, 0.03025,   21.03642,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.3,   0.00348, 0.02006,   0.25354, -2.88805, -1.73726,  -0.00039,  	  -0.03589, -0.07045,   -1.42583, 2.94458, -1.14393,  0.10195,  	  109.00061, 60.00000, 0.00000,     	 0.66101, 0.01347,   21.13293,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.3,   0.00370, 0.02353,   0.20992, -2.88982, -1.68163,  0.01640,  	  -0.03657, -0.06176,   -1.35802, 2.98914, -1.15724,  0.09005,  	  109.16004, 60.00000, 0.00000,     	 0.66521, 0.05285,   20.87391,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.3,   0.00397, 0.02739,   0.16254, -2.89005, -1.62634,  0.02441,  	  -0.03715, -0.04744,   -1.25302, 3.02392, -1.20162,  0.05977,  	  109.31988, 60.00000, 0.00000,     	 0.66990, 0.09578,   20.59048,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.3,   0.00426, 0.03274,   0.08428, -2.87885, -1.51774,  0.03847,  	  -0.03756, -0.03093,   -1.16539, 3.05033, -1.20407,  0.05293,  	  109.48432, 60.00000, 0.00000,     	 0.67423, 0.12787,   20.37195,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.3,   0.00461, 0.03632,   0.04531, -2.86019, -1.46144,  0.04805,  	  -0.03785, -0.02222,   -1.13196, 3.06337, -1.24698,  0.04688,  	  109.63964, 60.00000, 0.00000,     	 0.67589, 0.12233,   20.38974,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.3,   0.00501, 0.04557,   -0.07016, -2.83740, -1.42195,  0.06776,  	  -0.03805, -0.01487,   -1.11869, 3.08258, -1.27590,  0.04121,  	  109.78507, 60.00000, 0.00000,     	 0.67574, 0.09402,   20.55219,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.4,   0.00549, 0.04963,   -0.10586, -2.80335, -1.37510,  0.06836,  	  -0.03818, -0.00672,   -1.06671, 3.09406, -1.32975,  0.03126,  	  109.92702, 60.00000, 0.00000,     	 0.67386, 0.04948,   20.82072,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.4,   0.00601, 0.05076,   0.21616, -2.76708, 0.70549,  0.08008,  	  -0.03819, 0.01087,   -0.91779, 3.09612, -1.35488,  0.00392,  	  110.05790, 60.00000, 0.00000,     	 0.67337, 0.02665,   20.95387,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.4,   0.00653, 0.04981,   0.23299, -2.72321, 0.79556,  0.08379,  	  -0.03803, 0.02226,   -0.83600, 3.08487, -1.36109,  -0.00273,  	  110.17967, 60.00000, 0.00000,     	 0.67428, 0.02583,   20.95067,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.4,   0.00704, 0.05535,   0.17593, -2.67906, 0.81754,  0.09355,  	  -0.03782, 0.02487,   -0.84104, 3.07384, -1.34744,  -0.00781,  	  110.29568, 60.00000, 0.00000,     	 0.67435, 0.01776,   20.99611,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.4,   0.00759, 0.05351,   0.16860, -2.62913, 0.84558,  0.09355,  	  -0.03757, 0.02940,   -0.79025, 3.05953, -1.38120,  -0.02812,  	  110.39818, 60.00000, 0.00000,     	 0.67202, -0.02378,   21.25122,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.4,   0.00813, 0.05425,   0.15126, -2.57730, 0.91839,  0.09570,  	  -0.03722, 0.04130,   -0.70390, 3.03531, -1.37482,  -0.03125,  	  110.50503, 60.00000, 0.00000,     	 0.67500, 0.00561,   21.05931,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.4,   0.00870, 0.05744,   0.07187, -2.51955, 0.96198,  0.10761,  	  -0.03678, 0.05122,   -0.61738, 3.00756, -1.39904,  -0.05565,  	  110.60235, 60.00000, 0.00000,     	 0.67475, -0.00604,   21.12722,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.4,   0.00927, 0.05604,   0.07531, -2.45959, 1.04808,  0.10937,  	  -0.03622, 0.06509,   -0.50787, 2.97064, -1.39981,  -0.06445,  	  110.68450, 60.00000, 0.00000,     	 0.67675, 0.01396,   20.99672,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.4,   0.00981, 0.04957,   0.06385, -2.39193, 1.11918,  0.10781,  	  -0.03553, 0.07705,   -0.36041, 2.92045, -1.38190,  -0.10371,  	  110.75745, 60.00000, 0.00000,     	 0.67331, -0.03989,   21.33081,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.4,   0.01028, 0.04632,   0.06475, -2.33188, 1.22951,  0.11328,  	  -0.03468, 0.09618,   -0.21611, 2.85951, -1.34346,  -0.10937,  	  110.81108, 60.00000, 0.00000,     	 0.67599, -0.01151,   21.14726,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.5,   0.01073, 0.04375,   0.09496, -2.27528, 1.27598,  0.11094,  	  -0.03372, 0.09735,   -0.21129, 2.79308, -1.33873,  -0.11094,  	  110.85324, 60.00000, 0.00000,     	 0.67930, 0.02307,   20.92352,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.5,   0.01117, 0.04339,   0.08635, -2.20902, 1.30567,  0.10567,  	  -0.03273, 0.09947,   -0.17711, 2.72873, -1.34448,  -0.11836,  	  110.89144, 60.00000, 0.00000,     	 0.68241, 0.05125,   20.73780,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.5,   0.01159, 0.03523,   0.11217, -2.15042, 1.32491,  0.10508,  	  -0.03172, 0.10854,   -0.02906, 2.65299, -1.32686,  -0.13828,  	  110.92403, 60.00000, 0.00000,     	 0.68381, 0.05795,   20.68823,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.5,   0.01194, 0.03037,   0.13966, -2.09564, 1.41443,  0.10645,  	  -0.03059, 0.11771,   0.05130, 2.57185, -1.29962,  -0.15331,  	  110.94691, 60.00000, 0.00000,     	 0.68734, 0.08949,   20.48012,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.5,   0.01224, 0.02524,   0.14340, -2.02931, 1.44474,  0.10098,  	  -0.02941, 0.12231,   0.14323, 2.48280, -1.27096,  -0.15977,  	  110.97013, 60.00000, 0.00000,     	 0.68608, 0.05711,   20.67479,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.5,   0.01249, 0.02460,   0.13332, -1.97653, 1.49401,  0.09590,  	  -0.02816, 0.12912,   0.18981, 2.38653, -1.24966,  -0.16543,  	  110.98353, 60.00000, 0.00000,     	 0.68853, 0.07602,   20.54727,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.5,   0.01272, 0.01831,   0.18583, -1.91949, 1.54081,  0.08790,  	  -0.02686, 0.12743,   0.22383, 2.29646, -1.23162,  -0.16211,  	  110.98121, 60.00000, 0.00000,     	 0.69077, 0.08883,   20.45634,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.5,   0.01289, 0.01515,   0.17196, -1.86652, 1.51588,  0.08965,  	  -0.02559, 0.13014,   0.30262, 2.20081, -1.20319,  -0.16660,  	  110.97493, 60.00000, 0.00000,     	 0.68902, 0.05323,   20.67325,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.5,   0.01306, 0.01748,   0.18076, -1.81895, 1.55161,  0.08418,  	  -0.02429, 0.12234,   0.21425, 2.10935, -1.20239,  -0.15235,  	  110.95688, 60.00000, 0.00000,     	 0.69024, 0.05589,   20.64810,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.5,   0.01323, 0.01593,   0.18618, -1.77146, 1.51129,  0.08379,  	  -0.02308, 0.12006,   0.22743, 2.01835, -1.20668,  -0.16113,  	  110.92502, 60.00000, 0.00000,     	 0.69283, 0.07632,   20.51080,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.6,   0.01338, 0.01124,   0.21065, -1.71971, 1.52682,  0.07441,  	  -0.02187, 0.11793,   0.29236, 1.93331, -1.19260,  -0.16016,  	  110.88145, 60.00000, 0.00000,     	 0.69065, 0.03560,   20.76046,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.6,   0.01348, 0.00953,   0.20320, -1.67608, 1.51868,  0.07617,  	  -0.02068, 0.12246,   0.33746, 1.83688, -1.16629,  -0.16406,  	  110.83405, 60.00000, 0.00000,     	 0.69076, 0.03033,   20.78970,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.6,   0.01355, 0.00327,   0.28129, -1.63414, 1.51561,  0.04825,  	  -0.01949, 0.11542,   0.29349, 1.75026, -1.14743,  -0.14707,  	  110.78054, 60.00000, 0.00000,     	 0.69157, 0.03311,   20.76734,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.6,   0.01355, -0.00429,   0.34816, -1.60387, 1.47860,  0.03984,  	  -0.01838, 0.10810,   0.65565, 1.67200, 0.91067,  -0.13750,  	  110.71296, 60.00000, 0.00000,     	 0.69380, 0.05266,   20.63923,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.6,   0.01348, -0.01073,   0.41915, -1.58327, 1.41856,  0.02423,  	  -0.01737, 0.09428,   0.63009, 1.59205, 0.93370,  -0.13633,  	  110.63954, 60.00000, 0.00000,     	 0.69132, 0.01126,   20.89507,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.6,   0.01334, -0.01543,   0.45087, -1.56435, 1.41547,  0.02363,  	  -0.01642, 0.08925,   0.65435, 1.52219, 0.98756,  -0.12930,  	  110.55033, 60.00000, 0.00000,     	 0.68956, -0.01855,   21.07928,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.6,   0.01318, -0.01847,   0.49131, -1.54555, 1.36905,  0.01035,  	  -0.01555, 0.08331,   0.64487, 1.45231, 0.98542,  -0.11836,  	  110.46109, 60.00000, 0.00000,     	 0.68404, -0.09031,   21.53278,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.6,   0.01299, -0.02264,   0.55883, -1.54231, 1.31998,  0.00196,  	  -0.01477, 0.07163,   0.56497, 1.38491, 1.01193,  -0.11133,  	  110.36196, 60.00000, 0.00000,     	 0.67873, -0.14959,   21.91321,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.6,   0.01275, -0.02214,   0.57307, -1.53705, 1.27168,  -0.01426,  	  -0.01409, 0.05711,   0.43928, 1.33313, 1.04064,  -0.07715,  	  110.25843, 60.00000, 0.00000,     	 0.67447, -0.18971,   22.17590,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.6,   0.01250, -0.02984,   0.66261, -1.54322, 1.16293,  -0.02499,  	  -0.01358, 0.04517,   0.38761, 1.28948, 1.04681,  -0.07441,  	  110.14889, 60.00000, 0.00000,     	 0.67204, -0.20055,   22.25749,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.7,   0.01218, -0.03879,   0.74580, -1.56693, 1.13874,  -0.03703,  	  -0.01315, 0.04216,   0.43474, 1.23420, 1.09701,  -0.08199,  	  109.97936, 60.00000, 0.00000,     	 0.66835, -0.22697,   22.43846,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.7,   0.01176, -0.04561,   0.77879, -1.57698, 1.14413,  -0.04805,  	  -0.01272, 0.04328,   0.44780, 1.20880, 1.15645,  -0.08535,  	  109.91978, 60.00000, 0.00000,     	 0.67184, -0.15894,   22.02290,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.7,   0.01128, -0.04647,   0.83037, -1.59885, 1.15605,  -0.05586,  	  -0.01229, 0.03508,   0.40195, 1.16780, 1.19692,  -0.06836,  	  109.80038, 60.00000, 0.00000,     	 0.67004, -0.16701,   22.08356,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.7,   0.01080, -0.04738,   0.85667, -1.63223, 1.08221,  -0.05293,  	  -0.01197, 0.02618,   0.34928, 1.13463, 1.19001,  -0.05684,  	  109.69049, 60.00000, 0.00000,     	 0.66545, -0.20702,   22.34870,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.7,   0.01033, -0.04920,   0.89683, -1.66166, 1.04690,  -0.06074,  	  -0.01173, 0.01666,   0.26504, 1.10752, 1.18216,  -0.04297,  	  109.57071, 60.00000, 0.00000,     	 0.66501, -0.18836,   22.24604,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.7,   0.00984, -0.04795,   0.91715, -1.69293, 0.99433,  -0.06643,  	  -0.01159, 0.00562,   0.17907, 1.08982, 1.20679,  -0.02549,  	  109.46615, 60.00000, 0.00000,     	 0.66552, -0.16174,   22.09025,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.7,   0.00935, -0.05098,   0.56168, -1.75821, -1.10470,  -0.07229,  	  -0.01158, -0.00331,   0.13483, 1.07852, 1.20453,  -0.01951,  	  109.09533, 60.00000, 0.00000,     	 0.66472, -0.15154,   22.03674,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.7,   0.00885, -0.04757,   0.55808, -1.77716, -1.17001,  -0.07441,  	  -0.01167, -0.01622,   0.01708, 1.07952, 1.21564,  0.00195,  	  108.93987, 60.00000, 0.00000,     	 0.66485, -0.13320,   21.93129,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.7,   0.00838, -0.04977,   0.59272, -1.82152, -1.19362,  -0.08905,  	  -0.01184, -0.01753,   0.02308, 1.07919, 1.19748,  -0.00351,  	  108.86407, 60.00000, 0.00000,     	 0.66211, -0.15074,   22.05354,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.7,   0.00786, -0.05096,   0.59568, -1.86613, -1.19633,  -0.08009,  	  -0.01202, -0.01701,   0.03559, 1.07833, 1.25147,  -0.00000,  	  108.80944, 60.00000, 0.00000,     	 0.65960, -0.16704,   22.16667,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.8,   0.00737, -0.04430,   0.51885, -1.93161, -1.19896,  -0.06453,  	  -0.01218, -0.01068,   0.07660, 1.08465, 1.21841,  -0.00971,  	  108.73338, 60.00000, 0.00000,     	 0.65582, -0.19616,   22.36285,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.8,   0.00692, -0.04274,   0.52903, -1.95114, -1.15082,  -0.05918,  	  -0.01228, -0.01058,   0.04784, 1.08201, 1.20108,  -0.01445,  	  108.71385, 60.00000, 0.00000,     	 0.65689, -0.16220,   22.16081,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.8,   0.00652, -0.02964,   0.37478, -1.98832, -1.12930,  -0.03334,  	  -0.01234, 0.00136,   0.12192, 1.06728, 1.18228,  -0.01760,  	  108.66373, 60.00000, 0.00000,     	 0.65508, -0.16564,   22.19460,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.8,   0.00625, -0.02152,   0.74104, -1.99809, 0.92135,  -0.01504,  	  -0.01231, 0.00296,   0.08642, 1.06597, 1.09964,  -0.02422,  	  108.65396, 60.00000, 0.00000,     	 0.65276, -0.17340,   22.25897,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.8,   0.00607, -0.00691,   0.56401, -2.00478, 0.96160,  0.00766,  	  -0.01223, 0.01722,   0.17154, 1.04466, 1.04639,  -0.03115,  	  108.66024, 60.00000, 0.00000,     	 0.65225, -0.15834,   22.17661,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.8,   0.00603, 0.00122,   0.49525, -2.00315, 1.01603,  0.03008,  	  -0.01204, 0.02563,   0.20955, 1.03430, 0.97395,  -0.04434,  	  108.68009, 60.00000, 0.00000,     	 0.65045, -0.15991,   22.19998,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.8,   0.00609, 0.01440,   0.35112, -1.97428, 1.11793,  0.04871,  	  -0.01171, 0.04445,   -0.07554, 0.97638, -1.09395,  -0.06051,  	  108.76729, 60.00000, 0.00000,     	 0.64966, -0.14818,   22.13901,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.8,   0.00625, 0.02312,   0.26436, -1.96135, 1.18043,  0.07498,  	  -0.01124, 0.05713,   -0.01095, 0.95714, -1.14758,  -0.08807,  	  108.81264, 60.00000, 0.00000,     	 0.65217, -0.09398,   21.80990,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.8,   0.00653, 0.03358,   0.11012, -1.88693, 1.35589,  0.09564,  	  -0.01053, 0.08448,   0.20194, 0.86471, -1.23427,  -0.11123,  	  108.97081, 60.00000, 0.00000,     	 0.65397, -0.05652,   21.58190,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.8,   0.00688, 0.04091,   0.01461, -1.86100, 1.42728,  0.12381,  	  -0.00966, 0.09792,   0.29439, 0.82720, -1.25693,  -0.13378,  	  109.03211, 60.00000, 0.00000,     	 0.65434, -0.04101,   21.49071,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.9,   0.00732, 0.04893,   -0.11617, -1.78783, 1.53034,  0.14902,  	  -0.00863, 0.11038,   0.41216, 0.74552, -1.31812,  -0.16035,  	  109.16460, 60.00000, 0.00000,     	 0.65022, -0.08572,   21.77905,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.9,   0.00785, 0.06041,   -0.29282, -1.65648, 1.64855,  0.16982,  	  -0.00742, 0.14016,   0.64423, 0.58692, -1.37463,  -0.18541,  	  109.35923, 60.00000, 0.00000,     	 0.64786, -0.10158,   21.88949,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.9,   0.00849, 0.07050,   -0.41111, -1.55081, 1.83238,  0.19324,  	  -0.00592, 0.16123,   0.77430, 0.46613, -1.44523,  -0.20502,  	  109.48666, 60.00000, 0.00000,     	 0.64649, -0.10324,   21.91091,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.9,   0.00921, 0.07048,   -0.41755, -1.49426, 1.90213,  0.19844,  	  -0.00429, 0.16896,   0.85012, 0.39898, -1.48768,  -0.21484,  	  109.54843, 60.00000, 0.00000,     	 0.64456, -0.11293,   21.98222,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.9,   0.00992, 0.07403,   -0.47779, -1.37684, 1.93763,  0.20273,  	  -0.00259, 0.17303,   0.87850, 0.27075, -1.48791,  -0.21660,  	  109.66590, 60.00000, 0.00000,     	 0.64211, -0.12575,   22.07542,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.9,   0.01070, 0.08074,   -0.55675, -1.25930, 1.99533,  0.21445,  	  -0.00085, 0.17423,   0.88259, 0.14284, -1.54187,  -0.21816,  	  109.77907, 60.00000, 0.00000,     	 0.64142, -0.11590,   22.02521,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.9,   0.01151, 0.07910,   -0.55666, -1.14106, 2.01711,  0.21407,  	  0.00091, 0.17656,   0.93818, 0.01064, -1.56107,  -0.22578,  	  109.65536, 60.00000, 0.00000,     	 0.64017, -0.11264,   22.01702,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.9,   0.01231, 0.07898,   -0.61120, -1.01262, 2.02944,  0.21289,  	  0.00269, 0.19198,   1.10599, -0.12243, -1.55150,  -0.24412,  	  109.64193, 60.00000, 0.00000,     	 0.63917, -0.10798,   22.00006,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.9,   0.01309, 0.07699,   -0.65891, -0.82903, 2.10746,  0.22064,  	  0.00459, 0.19633,   1.19308, -0.33898, -1.54419,  -0.25387,  	  109.75548, 60.00000, 0.00000,     	 0.63683, -0.11809,   22.07744,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
2.9,   0.01386, 0.07948,   -0.69940, -0.76064, 2.16687,  0.22812,  	  0.00656, 0.20019,   1.23697, -0.41300, -1.54981,  -0.25937,  	  109.78550, 60.00000, 0.00000,     	 0.63477, -0.12378,   22.12712,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.0,   0.01466, 0.07905,   -0.75986, -0.56375, 2.20580,  0.23238,  	  0.00855, 0.19950,   1.31036, -0.64624, -1.57297,  -0.26371,  	  109.86325, 60.00000, 0.00000,     	 0.63067, -0.15533,   22.34091,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.0,   0.01546, 0.08151,   -0.77602, -0.49938, 2.22145,  0.23047,  	  0.01055, 0.20531,   1.32906, -0.72583, -1.57522,  -0.26523,  	  109.88903, 60.00000, 0.00000,     	 0.62847, -0.15775,   22.37281,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.0,   0.01626, 0.07470,   -0.76503, -0.30226, 2.27041,  0.22469,  	  0.01260, 0.20459,   1.43403, -0.95830, -1.58124,  -0.27537,  	  109.94451, 60.00000, 0.00000,     	 0.62427, -0.18583,   22.56775,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.0,   0.01700, 0.07242,   -0.79184, -0.23794, 2.28568,  0.22832,  	  0.01465, 0.20280,   1.47310, -1.03766, -1.55461,  -0.27891,  	  109.96019, 60.00000, 0.00000,     	 0.61969, -0.21410,   22.76640,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.0,   0.01773, 0.07096,   -0.77584, -0.03900, 2.30537,  0.21881,  	  0.01669, 0.20254,   1.48190, -1.27948, -1.56361,  -0.27148,  	  110.00494, 60.00000, 0.00000,     	 0.61708, -0.21654,   22.80152,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.0,   0.01843, 0.06866,   -0.77790, 0.01968, 2.28657,  0.21485,  	  0.01869, 0.19612,   1.46413, -1.35476, -1.54168,  -0.26524,  	  110.02033, 60.00000, 0.00000,     	 0.61332, -0.23111,   22.91472,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.0,   0.01911, 0.06871,   -0.80467, 0.14830, 2.27473,  0.21309,  	  0.02064, 0.18909,   1.45150, -1.51308, -1.53966,  -0.25742,  	  110.03523, 60.00000, 0.00000,     	 0.60924, -0.24829,   23.04568,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.0,   0.01979, 0.06769,   -0.80781, 0.33370, 2.24472,  0.20906,  	  0.02252, 0.19133,   1.48783, -1.73664, -1.54264,  -0.25584,  	  110.04923, 60.00000, 0.00000,     	 0.60640, -0.24725,   23.06314,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.0,   0.02046, 0.06791,   -0.83103, 0.39031, 2.27026,  0.20918,  	  0.02440, 0.18372,   1.46333, -1.80202, -1.54357,  -0.24258,  	  110.04459, 60.00000, 0.00000,     	 0.60321, -0.25150,   23.11305,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.0,   0.02115, 0.07045,   -0.83063, 0.57335, 2.24021,  0.20508,  	  0.02622, 0.17833,   1.39789, -2.01547, -1.56949,  -0.23047,  	  110.02669, 60.00000, 0.00000,     	 0.60276, -0.21995,   22.93639,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.1,   0.02188, 0.07312,   -0.87954, 0.69031, 2.26860,  0.21092,  	  0.02802, 0.17395,   1.39009, -2.14028, -1.59617,  -0.22469,  	  110.00523, 60.00000, 0.00000,     	 0.60337, -0.18074,   22.70827,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.1,   0.02259, 0.07006,   -0.88801, 0.80894, 2.17858,  0.20312,  	  0.02969, 0.15967,   1.34717, -2.27488, -1.58306,  -0.21094,  	  109.98350, 60.00000, 0.00000,     	 0.59969, -0.19858,   22.83943,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.1,   0.02331, 0.07238,   -0.88271, 0.92382, 2.17009,  0.19924,  	  0.03129, 0.15415,   1.27294, -2.39005, -1.60520,  -0.19541,  	  109.95178, 60.00000, 0.00000,     	 0.59942, -0.17322,   22.69634,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.1,   0.02403, 0.07327,   -0.92326, 1.03291, 2.11557,  0.19922,  	  0.03280, 0.14729,   1.25435, -2.50128, -1.60371,  -0.18751,  	  109.91998, 60.00000, 0.00000,     	 0.59714, -0.17602,   22.73093,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.1,   0.02476, 0.07298,   -0.92891, 1.14009, 2.08673,  0.19725,  	  0.03424, 0.14296,   1.23908, -2.60271, -1.61311,  -0.18357,  	  109.88227, 60.00000, 0.00000,     	 0.59517, -0.17594,   22.74633,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.1,   0.02550, 0.07712,   -0.96121, 1.25848, 2.08817,  0.19920,  	  0.03565, 0.13946,   1.18417, -2.71211, -1.63023,  -0.16998,  	  109.83831, 60.00000, 0.00000,     	 0.59501, -0.15343,   22.61914,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.1,   0.02627, 0.07829,   -0.98870, 1.36368, 2.06365,  0.19727,  	  0.03702, 0.13539,   1.17870, -2.80411, -1.65557,  -0.16601,  	  109.79625, 60.00000, 0.00000,     	 0.59506, -0.13190,   22.49631,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.1,   0.02706, 0.08004,   -1.02545, 1.48038, 2.06111,  0.19922,  	  0.03835, 0.13023,   1.15348, -2.90405, -1.67201,  -0.15821,  	  109.75765, 60.00000, 0.00000,     	 0.59375, -0.13073,   22.50026,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.1,   0.02787, 0.08312,   -1.06226, 1.59520, 2.04485,  0.20117,  	  0.03963, 0.12293,   1.08144, -2.99452, -1.68855,  -0.14259,  	  109.71491, 60.00000, 0.00000,     	 0.59263, -0.12794,   22.49312,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.1,   0.02870, 0.07963,   -1.05749, 1.70838, 2.01457,  0.19531,  	  0.04083, 0.11343,   1.05823, -3.07515, -1.70386,  -0.13672,  	  109.67610, 60.00000, 0.00000,     	 0.59015, -0.14424,   22.60588,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.2,   0.02950, 0.07935,   -1.01878, 1.81631, 1.99544,  0.18360,  	  0.04197, 0.10933,   0.99948, -3.15184, -1.70007,  -0.12306,  	  109.65279, 60.00000, 0.00000,     	 0.59019, -0.12674,   22.50518,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.2,   0.03030, 0.07934,   -1.05857, 1.92232, 1.94567,  0.18555,  	  0.04303, 0.09668,   0.92068, -3.21872, -1.70758,  -0.10743,  	  109.62372, 60.00000, 0.00000,     	 0.58731, -0.14854,   22.65246,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.2,   0.03109, 0.08042,   -1.05911, 2.02313, 1.88041,  0.17969,  	  0.04397, 0.09260,   0.88623, -3.28162, -1.70537,  -0.09961,  	  109.61021, 60.00000, 0.00000,     	 0.58545, -0.15427,   22.69996,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
3.2,   0.03192, 0.08714,   -1.06284, 2.12794, 1.90349,  0.17969,  	  0.04491, 0.09333,   0.82757, -3.33883, -1.73038,  -0.08799,  	  109.59647, 60.00000, 0.00000,     	 0.59065, -0.07146,   22.18581,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,3    
