time,x,vx,u0,roll,roll_sp,gx,y,vy,u1,pitch,pitch_sp,gy,yaw,yaw_sp,u2,z,vz,tm,rollgain,pitchgain,gxgain,gygain,s0,s1,s2
0.3,   0.00000, -0.00030,   0.48380, -1.23857, 1.00424,  -0.00410,  	  0.00001, 0.00036,   0.40890, -0.71677, 1.00549,  -0.01172,  	  112.57170, 60.00000, 0.00000,     	 0.02699, -0.17975,   27.36365,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.3,   -0.00000, -0.00025,   0.44990, -1.23697, 1.00678,  -0.00000,  	  0.00002, 0.00115,   0.39213, -0.72626, 1.00552,  -0.00782,  	  112.55831, 60.00000, 0.00000,     	 0.02815, -0.13984,   27.12675,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.4,   -0.00000, 0.00027,   0.36079, -1.23323, 1.00889,  0.01914,  	  0.00004, 0.00167,   -0.05659, -0.72006, -1.00352,  0.02148,  	  112.54259, 60.00000, 0.00000,     	 0.02797, -0.11860,   27.00637,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.4,   0.00000, 0.00139,   0.31289, -1.21964, 1.00989,  0.02343,  	  0.00006, 0.00100,   -0.15039, -0.71212, -1.00724,  0.01563,  	  112.53643, 60.00000, 0.00000,     	 0.02953, -0.08007,   26.77428,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.4,   0.00002, 0.00067,   0.33066, -1.20622, 1.00944,  0.02129,  	  0.00008, 0.00075,   -0.09475, -0.70417, -1.00960,  0.00762,  	  112.52638, 60.00000, 0.00000,     	 0.03042, -0.05707,   26.63609,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.4,   0.00003, 0.00098,   0.31771, -1.19666, 1.00723,  0.01797,  	  0.00008, 0.00001,   -0.12770, -0.70186, -1.01071,  0.00996,  	  112.51071, 60.00000, 0.00000,     	 0.03213, -0.02866,   26.46048,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.4,   0.00004, 0.00055,   0.36857, -1.18338, 1.00357,  0.01172,  	  0.00008, -0.00017,   -0.06556, -0.69354, -1.00699,  0.00001,  	  112.48514, 60.00000, 0.00000,     	 0.03234, -0.02085,   26.41446,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.4,   0.00004, 0.00016,   -0.04134, -1.18024, -1.00618,  0.01719,  	  0.00007, -0.00026,   0.13189, -0.68640, -0.02878,  0.00156,  	  112.42478, 60.00000, 0.00000,     	 0.02952, -0.04994,   26.60239,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.4,   0.00005, 0.00149,   -0.14232, -1.16560, -1.00266,  0.03124,  	  0.00007, 0.00086,   0.02052, -0.68651, -1.00883,  -0.01561,  	  112.34312, 60.00000, 0.00000,     	 0.03300, 0.00505,   26.26112,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.4,   0.00005, 0.00087,   -0.19718, -1.14548, -1.00302,  0.04296,  	  0.00007, 0.00106,   0.02814, -0.69032, -1.00495,  -0.01563,  	  112.24788, 60.00000, 0.00000,     	 0.03266, 0.01263,   26.22085,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.4,   0.00005, -0.00032,   0.09338, -1.12027, 1.01484,  0.05858,  	  0.00009, 0.00059,   0.12557, -0.69644, -1.00765,  -0.03320,  	  112.08084, 60.00000, 0.00000,     	 0.03317, 0.03257,   26.10303,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.4,   0.00005, 0.00163,   -0.00231, -1.09020, 1.01454,  0.07421,  	  0.00010, 0.00225,   0.14762, -0.70509, -1.00814,  -0.03320,  	  111.84394, 60.00000, 0.00000,     	 0.03460, 0.06782,   25.89068,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.5,   0.00006, 0.00119,   -0.04537, -1.04963, 1.01318,  0.08008,  	  0.00012, 0.00306,   0.30706, -0.71975, -1.00910,  -0.06444,  	  111.51586, 60.00000, 0.00000,     	 0.03462, 0.08233,   25.80824,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.5,   0.00008, 0.00128,   0.01481, -1.01432, 1.03227,  0.06837,  	  0.00017, 0.00327,   0.40168, -0.73864, -1.01482,  -0.08007,  	  111.09858, 60.00000, 0.00000,     	 0.03549, 0.10390,   25.67862,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.5,   0.00011, 0.00336,   -0.01934, -0.98593, 1.03785,  0.06894,  	  0.00022, 0.00687,   0.61714, -0.77782, -1.01856,  -0.13125,  	  110.62560, 60.00000, 0.00000,     	 0.03948, 0.16229,   25.31465,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.5,   0.00014, 0.00171,   0.05365, -0.96109, 1.05336,  0.06055,  	  0.00030, 0.00975,   0.79791, -0.83148, -1.01494,  -0.14647,  	  110.08877, 60.00000, 0.00000,     	 0.04414, 0.22057,   24.94605,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.5,   0.00017, 0.00158,   0.08866, -0.94581, 1.05905,  0.05468,  	  0.00040, 0.01036,   0.90229, -0.89541, -1.01108,  -0.16210,  	  109.48232, 60.00000, 0.00000,     	 0.04784, 0.25660,   24.71157,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.5,   0.00019, 0.00072,   0.08878, -0.93044, 1.07797,  0.05469,  	  0.00051, 0.00647,   1.10518, -0.96839, -1.01069,  -0.19530,  	  108.82727, 60.00000, 0.00000,     	 0.04973, 0.26355,   24.65823,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.5,   0.00020, -0.00009,   0.08070, -0.91741, 1.05587,  0.05469,  	  0.00060, 0.01454,   1.35943, -1.06589, -1.00759,  -0.23631,  	  108.13204, 60.00000, 0.00000,     	 0.05295, 0.28666,   24.50285,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.5,   0.00020, -0.00056,   0.08439, -0.90989, 1.08395,  0.05469,  	  0.00074, 0.01554,   2.00748, -1.17706, 1.00164,  -0.27732,  	  107.33789, 60.00000, 0.00000,     	 0.05586, 0.29929,   24.41562,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.5,   0.00021, 0.00004,   0.00356, -0.90142, 1.11971,  0.07559,  	  0.00091, 0.01669,   2.16071, -1.30809, 1.00327,  -0.30391,  	  106.54140, 60.00000, 0.00000,     	 0.05918, 0.31171,   24.32014,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.5,   0.00021, -0.00040,   -0.00814, -0.89071, 1.09154,  0.07032,  	  0.00107, 0.01567,   2.25824, -1.44153, 1.00151,  -0.31054,  	  105.65389, 60.00000, 0.00000,     	 0.05982, 0.28908,   24.44555,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.6,   0.00021, -0.00169,   0.01954, -0.88331, 1.12891,  0.06643,  	  0.00127, 0.03063,   2.45842, -1.51501, 1.00458,  -0.34545,  	  105.18640, 60.00000, 0.00000,     	 0.06627, 0.34378,   24.08507,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.6,   0.00020, -0.00012,   -0.04788, -0.88405, 1.14909,  0.08008,  	  0.00154, 0.03243,   2.60364, -1.75608, 1.00592,  -0.35937,  	  103.69075, 60.00000, 0.00000,     	 0.07147, 0.37608,   23.86144,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.6,   0.00020, -0.00134,   0.05107, -0.89175, 1.16085,  0.06250,  	  0.00183, 0.03627,   2.71011, -1.93489, 1.00411,  -0.37109,  	  102.50989, 60.00000, 0.01063,     	 0.07692, 0.40634,   23.64674,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.6,   0.00019, -0.00013,   0.03132, -0.90191, 1.26807,  0.07031,  	  0.00223, 0.04025,   2.82528, -2.11503, 1.00602,  -0.38477,  	  101.39018, 60.00000, 0.01878,     	 0.08554, 0.46467,   23.24655,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.6,   0.00019, 0.00003,   0.03216, -0.91671, 1.25923,  0.07031,  	  0.00263, 0.04225,   2.91245, -2.28512, 1.00211,  -0.39453,  	  100.26590, 60.00000, 0.02643,     	 0.09337, 0.50568,   22.95103,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.6,   0.00020, 0.00034,   0.04909, -0.93377, 1.27386,  0.06836,  	  0.00305, 0.04136,   2.63829, -2.44677, -1.00648,  -0.40820,  	  99.21678, 60.00000, 0.03482,     	 0.09959, 0.51645,   22.83357,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.6,   0.00021, 0.00241,   0.02560, -0.96244, 1.34676,  0.07617,  	  0.00354, 0.04490,   2.59715, -2.63937, -1.01371,  -0.39649,  	  97.96674, 60.00000, 0.04195,     	 0.10795, 0.54770,   22.58715,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.6,   0.00024, 0.00200,   0.08026, -0.99173, 1.26789,  0.05742,  	  0.00396, 0.03114,   2.51970, -2.81631, -1.01892,  -0.37871,  	  96.70713, 60.00000, 0.05154,     	 0.10923, 0.48485,   22.93367,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.6,   0.00027, 0.00266,   0.12443, -1.03012, 1.27315,  0.05332,  	  0.00433, 0.04131,   2.53772, -2.96951, -1.01713,  -0.38203,  	  95.48790, 60.00000, 0.06228,     	 0.11432, 0.47917,   22.92509,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.6,   0.00029, 0.00285,   0.17148, -1.07914, 1.29277,  0.04922,  	  0.00475, 0.04278,   2.65574, -3.13506, -1.02102,  -0.39590,  	  94.18029, 60.00000, 0.07026,     	 0.11859, 0.46260,   22.98722,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.7,   0.00032, 0.00202,   0.25663, -1.13783, 1.33754,  0.04805,  	  0.00521, 0.03434,   2.66138, -3.30477, -1.02315,  -0.37598,  	  92.85411, 60.00000, 0.08040,     	 0.12051, 0.41863,   23.22245,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.7,   0.00035, 0.00387,   0.22807, -1.20472, 1.28618,  0.04688,  	  0.00560, 0.04078,   2.57861, -3.44999, -1.02523,  -0.36524,  	  91.56774, 60.00000, 0.08830,     	 0.12330, 0.39504,   23.33264,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.7,   0.00039, 0.00423,   0.24229, -1.23914, 1.26418,  0.04492,  	  0.00599, 0.04136,   2.55772, -3.52346, -1.02645,  -0.35938,  	  90.86777, 60.00000, 0.08994,     	 0.12473, 0.35941,   23.52382,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.7,   0.00043, 0.00698,   0.20210, -1.35704, 1.22170,  0.05469,  	  0.00635, 0.04152,   2.46974, -3.74423, -1.02583,  -0.33595,  	  88.66444, 60.00000, 0.09909,     	 0.12490, 0.31487,   23.77466,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.7,   0.00050, 0.00999,   0.16049, -1.42692, 1.26914,  0.06640,  	  0.00674, 0.04131,   2.37771, -3.86501, -1.04833,  -0.31642,  	  87.32316, 60.00000, 0.09926,     	 0.12765, 0.30739,   23.79326,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.7,   0.00060, 0.01220,   0.18033, -1.48273, 1.27304,  0.06446,  	  0.00714, 0.04410,   2.30285, -3.95935, -1.06433,  -0.30079,  	  86.13883, 60.00000, 0.09884,     	 0.13221, 0.32438,   23.65830,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.7,   0.00071, 0.01242,   0.16398, -1.56195, 1.26257,  0.07031,  	  0.00752, 0.03727,   2.23705, -4.07640, -1.06519,  -0.28516,  	  84.71742, 60.00000, 0.09942,     	 0.13394, 0.30395,   23.75957,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.7,   0.00083, 0.01580,   0.10441, -1.60971, 1.25659,  0.08379,  	  0.00788, 0.04017,   2.21549, -4.16148, -1.07826,  -0.26875,  	  83.59576, 60.00000, 0.09553,     	 0.13750, 0.31003,   23.69569,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.7,   0.00098, 0.01656,   0.04878, -1.66486, 1.24954,  0.09375,  	  0.00824, 0.03452,   2.08036, -4.25275, -1.08518,  -0.25020,  	  82.36002, 60.00000, 0.09286,     	 0.13907, 0.29221,   23.78231,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.7,   0.00114, 0.01726,   0.02496, -1.70954, 1.26130,  0.11191,  	  0.00857, 0.03143,   2.00230, -4.33594, -1.10878,  -0.22930,  	  81.17695, 60.00000, 0.08952,     	 0.14173, 0.28945,   23.77537,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.8,   0.00132, 0.02114,   -0.11450, -1.73994, 1.25060,  0.12499,  	  0.00889, 0.02963,   1.97608, -4.41281, -1.12715,  -0.23047,  	  80.11686, 60.00000, 0.08251,     	 0.14472, 0.29266,   23.73252,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.8,   0.00155, 0.02504,   -0.16889, -1.75668, 1.25399,  0.13476,  	  0.00919, 0.02907,   1.90322, -4.47319, -1.15969,  -0.21679,  	  79.13912, 60.00000, 0.07684,     	 0.14955, 0.31956,   23.53915,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.8,   0.00180, 0.02807,   -0.25630, -1.76111, 1.24055,  0.15390,  	  0.00948, 0.02845,   1.89819, -4.55028, -1.15900,  -0.20060,  	  78.17012, 60.00000, 0.07021,     	 0.15316, 0.33034,   23.44855,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.8,   0.00205, 0.02317,   -0.30107, -1.75741, 1.20791,  0.15801,  	  0.00973, 0.01962,   1.77884, -4.61494, -1.15772,  -0.18242,  	  77.26490, 60.00000, 0.06374,     	 0.15099, 0.26667,   23.82735,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.8,   0.00231, 0.02924,   -0.30640, -1.74078, 1.20594,  0.16504,  	  0.00994, 0.02148,   1.68541, -4.67325, -1.18247,  -0.17715,  	  76.42778, 60.00000, 0.05741,     	 0.15467, 0.28785,   23.67566,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.8,   0.00262, 0.03070,   -0.38722, -1.71226, 1.21182,  0.17695,  	  0.01016, 0.01893,   1.63786, -4.73490, -1.20901,  -0.16738,  	  75.65468, 60.00000, 0.04940,     	 0.15796, 0.29921,   23.58396,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.8,   0.00290, 0.03318,   -0.45776, -1.67861, 1.17372,  0.17969,  	  0.01034, 0.01942,   1.71568, -4.79029, -1.17745,  -0.17207,  	  74.98494, 60.00000, 0.04248,     	 0.15862, 0.27926,   23.69351,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.8,   0.00325, 0.03582,   -0.45035, -1.63795, 1.20314,  0.18477,  	  0.01054, 0.01991,   1.67696, -4.85385, -1.23044,  -0.16777,  	  74.38930, 60.00000, 0.03596,     	 0.16275, 0.30231,   23.52821,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.8,   0.00358, 0.02821,   -0.49690, -1.58359, 1.19068,  0.18359,  	  0.01073, 0.01527,   1.71196, -4.92473, -1.22476,  -0.16113,  	  73.79873, 60.00000, 0.02893,     	 0.16113, 0.24972,   23.84150,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.8,   0.00389, 0.03720,   -0.52053, -1.52454, 1.18279,  0.18555,  	  0.01089, 0.01704,   1.63933, -4.98924, -1.21889,  -0.14551,  	  73.29592, 60.00000, 0.02225,     	 0.16464, 0.27085,   23.69188,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.9,   0.00426, 0.03962,   -0.54466, -1.46348, 1.17858,  0.18574,  	  0.01105, 0.01416,   1.52565, -5.05541, -1.24603,  -0.12930,  	  72.84339, 60.00000, 0.01539,     	 0.16931, 0.30321,   23.46845,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.9,   0.00464, 0.03646,   -0.52954, -1.39736, 1.16137,  0.17637,  	  0.01118, 0.00985,   1.40245, -5.10361, -1.24985,  -0.10938,  	  72.44058, 60.00000, 0.00933,     	 0.17279, 0.31635,   23.36403,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.9,   0.00500, 0.03553,   -0.52296, -1.32738, 1.14438,  0.17070,  	  0.01127, 0.00676,   1.32068, -5.14397, -1.24667,  -0.08672,  	  72.09191, 60.00000, 0.00535,     	 0.17661, 0.33136,   23.24680,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.9,   0.00533, 0.03295,   -0.45365, -1.25959, 1.12572,  0.15859,  	  0.01133, 0.00404,   1.20761, -5.17985, -1.23007,  -0.06699,  	  71.78391, 60.00000, 0.00220,     	 0.17998, 0.33759,   23.18280,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.9,   0.00565, 0.03293,   -0.45488, -1.19963, 1.10907,  0.15488,  	  0.01136, 0.00121,   1.13386, -5.20544, -1.22450,  -0.04805,  	  71.48991, 60.00000, 0.00000,     	 0.18441, 0.35785,   23.03089,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.9,   0.00596, 0.02732,   -0.77636, -1.13689, -0.91349,  0.13770,  	  0.01136, -0.00029,   1.06752, -5.22209, -1.22620,  -0.02930,  	  71.22078, 60.00000, 0.00000,     	 0.18680, 0.34712,   23.07361,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
0.9,   0.00622, 0.02235,   -0.72993, -1.08234, -0.92367,  0.12402,  	  0.01135, -0.00338,   0.92032, -5.22766, -1.19719,  -0.00547,  	  70.95181, 60.00000, 0.00000,     	 0.18722, 0.31264,   23.26524,  0.20000, 0.20000,  0.10000, 0.10000,      3,3,2    
